Symbol,Date,Open,High,Low,Close,Volume
100840,2012-08-09,17552,17693,16416,17031,329539
100840,2012-08-10,16936,17079,16558,16700,46810
100840,2012-08-13,16747,16842,16605,16795,18310
100840,2012-08-14,16605,16936,16274,16275,53360
100840,2012-08-16,16037,16558,15990,16417,35503
100840,2012-08-17,16368,16842,16321,16748,22617
100840,2012-08-20,16842,17220,16794,17031,26549
100840,2012-08-21,17173,17173,16652,17031,17901
100840,2012-08-22,17031,17079,16842,17031,20191
100840,2012-08-23,17031,17362,16889,17031,33976
100840,2012-08-24,17031,17552,16936,17505,29650
100840,2012-08-27,17504,17740,17456,17505,17560
100840,2012-08-28,17504,18213,17267,18025,35140
100840,2012-08-29,18261,18261,17977,18167,13761
100840,2012-08-30,18213,18261,17977,18167,14390
100840,2012-08-31,17929,18876,17788,18735,38299
100840,2012-09-03,18544,19491,18544,19398,42871
100840,2012-09-04,19396,19586,19017,19303,21986
100840,2012-09-05,19586,19586,18687,18877,29609
100840,2012-09-06,18923,19160,18592,18782,22196
100840,2012-09-07,19065,19396,18781,19255,28259
100840,2012-09-10,19254,19491,18923,19161,8643
100840,2012-09-11,19160,19160,18498,18498,20530
100840,2012-09-12,18544,19491,18403,19492,44222
100840,2012-09-13,19586,20059,19254,20013,83053
100840,2012-09-14,20342,20342,19113,19776,34380
100840,2012-09-17,19633,19965,19396,19681,14110
100840,2012-09-18,19680,19822,19113,19208,21479
100840,2012-09-19,19160,20342,19065,20202,56960
100840,2012-09-20,20011,20295,19869,20296,12704
100840,2012-09-21,20390,20390,19822,20059,15971
100840,2012-09-24,19869,20059,19633,19634,14790
100840,2012-09-25,19965,19965,18923,19303,22654
100840,2012-09-26,18923,19869,18876,19398,18278
100840,2012-09-27,19207,19444,18592,18735,25714
100840,2012-09-28,18923,19017,18544,18546,16559
100840,2012-10-02,18687,18734,17977,18167,19640
100840,2012-10-04,18213,18592,18213,18498,8043
100840,2012-10-05,18592,18592,18261,18404,6780
100840,2012-10-08,18544,18544,18119,18167,7723
100840,2012-10-09,17835,18308,17835,18120,12049
100840,2012-10-10,18025,18308,17740,17742,12471
100840,2012-10-11,17929,18356,17646,18120,14971
100840,2012-10-12,18356,18403,17929,18262,13899
100840,2012-10-15,18261,18498,17552,17552,13678
100840,2012-10-16,17646,18261,17598,18167,10162
100840,2012-10-17,18261,18498,18025,18309,8214
100840,2012-10-18,18308,18450,18071,18356,11030
100840,2012-10-19,18167,18403,18071,18120,4420
100840,2012-10-22,17977,18119,17456,17600,18755
100840,2012-10-23,17410,17598,16368,16512,75051
100840,2012-10-24,16416,16794,16227,16795,18085
100840,2012-10-25,16747,16936,16085,16085,37350
100840,2012-10-26,16085,16227,15517,15707,28278
100840,2012-10-29,15612,15754,14949,15045,37000
100840,2012-10-30,15043,15517,14997,15234,17240
100840,2012-10-31,15233,15233,14570,14714,43620
100840,2012-11-01,14712,14712,13577,13815,80829
100840,2012-11-02,13814,14145,13719,13720,21125
100840,2012-11-05,13578,13672,13388,13531,22687
100840,2012-11-06,13578,13861,13482,13626,14603
100840,2012-11-07,13766,14051,13766,14051,16603
100840,2012-11-08,14003,14193,13814,14193,25318
100840,2012-11-09,14003,14429,13956,14193,15080
100840,2012-11-12,14145,14381,13624,14004,21330
100840,2012-11-13,13908,14051,13766,13909,9400
100840,2012-11-14,13908,14381,13814,14288,23360
100840,2012-11-15,13814,15375,13814,15281,66037
100840,2012-11-16,15043,16558,14855,16322,31210
100840,2012-11-19,16747,16747,15612,16085,58094
100840,2012-11-20,15848,16132,15848,16085,21554
100840,2012-11-21,16085,16274,15990,16085,9762
100840,2012-11-22,15990,16179,15564,16085,11294
100840,2012-11-23,15895,16605,15895,16464,34950
100840,2012-11-26,16227,16652,15895,16085,7810
100840,2012-11-27,15848,16274,15564,16085,22020
100840,2012-11-28,16037,16368,15848,16370,3870
100840,2012-11-29,16463,16558,16179,16370,9462
100840,2012-11-30,16368,16605,16179,16275,3381
100840,2012-12-03,16179,16558,15990,16085,3971
100840,2012-12-04,15990,16037,15612,15660,12650
100840,2012-12-05,15658,15895,15422,15802,19410
100840,2012-12-06,15658,15990,15658,15896,18441
100840,2012-12-07,15895,15990,15612,15660,8085
100840,2012-12-10,15517,15895,15517,15612,15808
100840,2012-12-11,15517,16085,15470,16039,37201
100840,2012-12-12,16037,16274,15754,16039,23989
100840,2012-12-13,16179,16179,15895,16039,3390
100840,2012-12-14,15943,16085,15895,15991,2202
100840,2012-12-17,15801,16085,15754,15991,11159
100840,2012-12-18,15848,16368,15848,16227,26824
100840,2012-12-20,16085,16368,16085,16322,23751
100840,2012-12-21,16227,16510,16179,16370,2970
100840,2012-12-24,16227,16227,15754,16039,10570
100840,2012-12-26,15848,16085,15706,15754,11869
100840,2012-12-27,15801,15848,15422,15849,6831
100840,2012-12-28,15658,15943,15517,15518,9866
100840,2013-01-02,15754,15943,15564,15896,6670
100840,2013-01-03,16037,16227,15658,16085,9275
100840,2013-01-04,16132,16605,16085,16085,10370
100840,2013-01-07,16368,16510,16132,16370,8780
100840,2013-01-08,16368,16463,16274,16275,2021
100840,2013-01-09,16274,16652,16179,16558,32061
100840,2013-01-10,16700,16700,16368,16558,2650
100840,2013-01-11,16652,16747,16132,16322,7440
100840,2013-01-14,16321,16463,16085,16370,7547
100840,2013-01-15,16227,16416,15990,16039,4580
100840,2013-01-16,15990,16037,15517,15612,17931
100840,2013-01-17,15612,16037,15612,15991,8910
100840,2013-01-18,15943,15943,15564,15612,14840
100840,2013-01-21,15612,15801,15233,15234,14344
100840,2013-01-22,15328,16274,15281,16275,21008
100840,2013-01-23,16274,16274,15943,15991,8230
100840,2013-01-24,15990,16085,15754,15754,6320
100840,2013-01-25,15754,16037,15375,15802,7610
100840,2013-01-28,15895,15895,15422,15518,11720
100840,2013-01-29,15517,15895,15422,15754,10311
100840,2013-01-30,15612,16085,15612,16085,9089
100840,2013-01-31,15943,16132,15895,16133,5237
100840,2013-02-01,16037,16085,15754,15896,7290
100840,2013-02-04,15895,15943,15801,15802,1279
100840,2013-02-05,15706,15706,15281,15376,9402
100840,2013-02-06,15375,15517,15281,15281,5258
100840,2013-02-07,15470,15612,15091,15612,11768
100840,2013-02-08,15612,15895,15091,15329,33762
100840,2013-02-12,15375,15517,15139,15139,14210
100840,2013-02-13,15185,15328,15139,15234,10435
100840,2013-02-14,15185,15422,15185,15329,10442
100840,2013-02-15,15281,15470,15233,15329,7208
100840,2013-02-18,15422,15612,15185,15423,8760
100840,2013-02-19,15422,15564,15233,15518,6960
100840,2013-02-20,15422,15564,15328,15470,7290
100840,2013-02-21,15328,15517,15233,15470,9030
100840,2013-02-22,15328,15470,15185,15329,21031
100840,2013-02-25,15375,15375,15091,15234,21593
100840,2013-02-26,15091,15233,14902,14903,20302
100840,2013-02-27,14902,15139,14902,15045,12560
100840,2013-02-28,14997,15091,14902,14997,12642
100840,2013-03-04,14949,15043,14902,14997,8421
100840,2013-03-05,14997,15091,14902,14903,15549
100840,2013-03-06,14997,15091,14855,15093,16942
100840,2013-03-07,15091,15233,14855,14950,10622
100840,2013-03-08,14949,15091,14902,15045,5970
100840,2013-03-11,15043,15470,14807,15470,28151
100840,2013-03-12,15422,15470,15233,15329,9489
100840,2013-03-13,15375,15422,15091,15281,11740
100840,2013-03-14,15328,15422,15185,15329,11140
100840,2013-03-15,15328,15754,15139,15612,22660
100840,2013-03-18,15564,15706,15281,15329,9310
100840,2013-03-19,15328,15470,15043,15093,14711
100840,2013-03-20,15043,15185,14760,14903,35930
100840,2013-03-21,14902,15091,14855,14903,19880
100840,2013-03-22,14855,14855,14524,14856,23800
100840,2013-03-25,14855,14902,14666,14808,26573
100840,2013-03-26,14807,14902,14666,14714,17145
100840,2013-03-27,14855,15043,14712,14997,19075
100840,2013-03-28,14997,15139,14855,15045,19315
100840,2013-03-29,14997,15375,14997,15045,12060
100840,2013-04-01,15139,15139,14760,14903,18030
100840,2013-04-02,15043,15043,14712,14856,14470
100840,2013-04-03,14760,15043,14618,15045,20943
100840,2013-04-04,14902,14997,14570,14903,16211
100840,2013-04-05,14902,14902,14524,14761,12931
100840,2013-04-08,14618,14855,14193,14524,16543
100840,2013-04-09,14287,14381,13814,14382,38193
100840,2013-04-10,14429,14476,14287,14382,6182
100840,2013-04-11,14381,14997,14381,14950,21801
100840,2013-04-12,14855,15328,14807,14903,39034
100840,2013-04-15,14902,15091,14712,15093,14316
100840,2013-04-16,14760,15091,14760,14903,8895
100840,2013-04-17,14855,15043,14429,14903,39630
100840,2013-04-18,14855,14902,14666,14666,12800
100840,2013-04-19,14666,14902,14476,14856,14141
100840,2013-04-22,14902,15091,14855,15045,11221
100840,2013-04-23,15139,15328,14997,15187,16707
100840,2013-04-24,15281,17456,15139,17268,111172
100840,2013-04-25,17079,17693,16558,17694,65306
100840,2013-04-26,17693,17977,17504,17836,26535
100840,2013-04-29,17835,17883,17410,17883,22710
100840,2013-04-30,17646,18544,17598,18451,31303
100840,2013-05-02,18450,18687,17788,18688,38304
100840,2013-05-03,18498,18640,18119,18451,22650
100840,2013-05-06,18450,18781,17883,18073,51090
100840,2013-05-07,18025,18261,17740,18073,12797
100840,2013-05-08,17977,18356,17977,18025,9591
100840,2013-05-09,18025,18261,17598,17600,28511
100840,2013-05-10,17504,17740,17220,17268,21741
100840,2013-05-13,17125,17693,17125,17600,12840
100840,2013-05-14,17598,17835,17315,17789,16684
100840,2013-05-15,17646,18071,17646,17883,10050
100840,2013-05-16,17693,17788,17504,17552,13640
100840,2013-05-20,17598,17883,17456,17883,20332
100840,2013-05-21,17693,18025,17646,17978,23376
100840,2013-05-22,18071,18213,17646,18167,24691
100840,2013-05-23,18261,18261,17883,18120,14670
100840,2013-05-24,18167,18167,17788,17978,19730
100840,2013-05-27,17740,18261,17693,17931,15786
100840,2013-05-28,17788,18119,17693,18025,19116
100840,2013-05-29,18261,18308,17929,18262,18210
100840,2013-05-30,18308,18308,17552,18167,32370
100840,2013-05-31,18261,18450,17788,18451,40329
100840,2013-06-03,18450,19113,18308,18451,43834
100840,2013-06-04,18450,18592,17929,17978,18236
100840,2013-06-05,17977,18025,16558,16937,29714
100840,2013-06-07,16936,17125,16368,16890,15782
100840,2013-06-10,16936,17646,16936,17647,8181
100840,2013-06-11,17929,18119,17740,17742,11367
100840,2013-06-12,17883,18213,17788,18025,14440
100840,2013-06-13,18025,18403,17788,18167,19507
100840,2013-06-14,18167,18308,18071,18073,11571
100840,2013-06-17,18167,18167,17504,17836,13112
100840,2013-06-18,17883,18308,17693,18309,17553
100840,2013-06-19,18308,18308,18071,18215,8370
100840,2013-06-20,18167,18261,17740,18215,12650
100840,2013-06-21,17646,18450,17552,18451,27499
100840,2013-06-24,18640,18687,18261,18546,10860
100840,2013-06-25,18308,18498,17598,18215,20110
100840,2013-06-26,18356,18450,17883,18451,11307
100840,2013-06-27,18167,18544,18167,18546,14921
100840,2013-06-28,18403,18640,18308,18593,10412
100840,2013-07-01,18640,18640,18261,18309,8800
100840,2013-07-02,18167,18213,17740,17742,20053
100840,2013-07-03,17883,17977,17552,17552,11905
100840,2013-07-04,17646,18308,17646,18073,11210
100840,2013-07-05,18308,18308,17646,17694,7912
100840,2013-07-08,17788,17883,17362,17410,11041
100840,2013-07-09,17362,17740,17267,17505,8191
100840,2013-07-10,17552,17693,17267,17410,7750
100840,2013-07-11,17315,18261,17315,18262,17420
100840,2013-07-12,18261,18261,17835,18262,19250
100840,2013-07-15,17977,18213,17835,17883,15725
100840,2013-07-16,18119,18167,17788,18073,6820
100840,2013-07-17,18167,18167,17835,18073,12680
100840,2013-07-18,17929,18119,17693,17694,11780
100840,2013-07-19,17788,17788,17504,17694,8710
100840,2013-07-22,17552,17740,17456,17647,11670
100840,2013-07-23,17504,17883,17456,17836,15063
100840,2013-07-24,17835,17883,17552,17647,20732
100840,2013-07-25,17504,18261,17504,18167,17000
100840,2013-07-26,18167,18308,18025,18215,7831
100840,2013-07-29,18308,18308,17929,17978,12650
100840,2013-07-30,18071,18261,17977,18073,9270
100840,2013-07-31,18261,18450,18119,18309,10900
100840,2013-08-01,18403,18498,18167,18356,9310
100840,2013-08-02,18261,18356,17977,18167,10270
100840,2013-08-05,18025,18356,18025,18356,11560
100840,2013-08-06,18213,18308,17977,18262,5850
100840,2013-08-07,18167,18261,17883,18262,8602
100840,2013-08-08,18167,18213,17929,17978,7755
100840,2013-08-09,17977,18167,17835,17836,9345
100840,2013-08-12,17835,18498,17740,18498,24625
100840,2013-08-13,18498,18640,18261,18498,9757
100840,2013-08-14,18544,18544,18403,18404,7136
100840,2013-08-16,18261,18544,18167,18167,9601
100840,2013-08-19,18167,18450,17929,18451,13493
100840,2013-08-20,18498,18498,17693,17694,24197
100840,2013-08-21,17977,17977,17173,17694,21620
100840,2013-08-22,17552,17693,17220,17268,8860
100840,2013-08-23,17315,17552,17315,17505,9945
100840,2013-08-26,17504,17788,17410,17789,7151
100840,2013-08-27,17552,17788,17456,17600,6250
100840,2013-08-28,17598,17598,17220,17410,4513
100840,2013-08-29,17267,17788,17220,17789,9441
100840,2013-08-30,17693,17977,17598,17931,9026
100840,2013-09-02,17835,18025,17598,18025,6598
100840,2013-09-03,17835,18025,17693,17742,7140
100840,2013-09-04,17646,17788,17598,17647,3570
100840,2013-09-05,17552,17788,17504,17552,10830
100840,2013-09-06,17552,18498,17552,18451,31526
100840,2013-09-09,18403,18544,18119,18167,10444
100840,2013-09-10,18167,18450,18071,18356,10371
100840,2013-09-11,18403,19349,18261,19350,42783
100840,2013-09-12,19538,19538,19065,19255,15520
100840,2013-09-13,19160,19444,18923,19255,16300
100840,2013-09-16,19113,19349,18781,18782,8693
100840,2013-09-17,18640,19207,18640,18925,9070
100840,2013-09-23,18781,19207,18640,19208,16380
100840,2013-09-24,19017,19160,18781,18971,8480
100840,2013-09-25,18971,18971,18356,18451,25612
100840,2013-09-26,18640,18829,18308,18640,10471
100840,2013-09-27,18544,18876,18544,18546,3810
100840,2013-09-30,18498,18498,17977,18167,14806
100840,2013-10-01,18071,18308,17883,18025,7084
100840,2013-10-02,18167,18213,17929,18025,4881
100840,2013-10-04,18025,18167,17883,18073,6521
100840,2013-10-07,17929,18119,17883,17931,10353
100840,2013-10-08,17929,18025,17740,17978,10652
100840,2013-10-10,17929,18071,17740,17789,3211
100840,2013-10-11,17835,18356,17788,17978,3636
100840,2013-10-14,17977,18356,17977,18167,7790
100840,2013-10-15,18119,18213,18071,18215,6830
100840,2013-10-16,18261,18261,17929,18073,5930
100840,2013-10-17,18071,18167,17788,17978,8880
100840,2013-10-18,17977,17977,17646,17742,6667
100840,2013-10-21,17929,17929,17552,17789,8151
100840,2013-10-22,17788,17883,17504,17742,12090
100840,2013-10-23,17693,18025,17646,17789,5160
100840,2013-10-24,17646,17835,17646,17789,1860
100840,2013-10-25,17646,17929,17552,17836,7000
100840,2013-10-28,17740,17883,17646,17789,7390
100840,2013-10-29,17552,17883,17552,17742,2223
100840,2013-10-30,17598,17929,17598,17931,2550
100840,2013-10-31,17977,17977,17552,17789,4307
100840,2013-11-01,17788,17929,17552,17789,3727
100840,2013-11-04,17788,18403,17788,18215,13716
100840,2013-11-05,18119,18167,17504,18025,10843
100840,2013-11-06,17977,17977,17552,17647,5576
100840,2013-11-07,17646,17740,17125,17221,13002
100840,2013-11-08,17173,17173,16321,16322,3605999
100840,2013-11-11,16368,17504,16368,16795,12642
100840,2013-11-12,16700,17267,16700,17079,6010
100840,2013-11-13,17079,17267,16558,16795,7723
100840,2013-11-14,16558,16936,16558,16890,2171
100840,2013-11-15,17079,17315,16983,17221,2090
100840,2013-11-18,17031,17267,16700,16700,5157
100840,2013-11-19,17125,17220,16510,16748,3185
100840,2013-11-20,16416,16794,16416,16558,7543
100840,2013-11-21,16558,16652,16179,16227,3918
100840,2013-11-22,16085,16321,16085,16227,16670
100840,2013-11-25,16227,16416,16132,16275,3100
100840,2013-11-26,16179,16416,16179,16322,3380
100840,2013-11-27,16179,16321,15658,15754,12881
100840,2013-11-28,15706,16274,15706,16275,3081
100840,2013-11-29,16132,16368,15990,16370,3700
100840,2013-12-02,16321,16321,16037,16181,3961
100840,2013-12-03,16085,16132,15848,16039,5634
100840,2013-12-04,16085,16085,15706,15707,6165
100840,2013-12-05,15706,15801,15658,15802,1016
100840,2013-12-06,15801,15801,15517,15660,2046
100840,2013-12-09,15612,15943,15470,15943,7795
100840,2013-12-10,15470,15706,15043,15423,10060
100840,2013-12-11,15281,15517,15233,15281,2522
100840,2013-12-12,15328,15564,15091,15518,4620
100840,2013-12-13,15564,15612,15281,15566,970
100840,2013-12-16,15328,15612,15281,15329,3646
100840,2013-12-17,15185,15564,15043,15470,5273
100840,2013-12-18,15139,15470,15091,15329,5403
100840,2013-12-19,15281,15375,15091,15234,2500
100840,2013-12-20,15091,15281,14902,15093,3679
100840,2013-12-23,15091,15706,15043,15660,5301
100840,2013-12-24,15375,15801,15375,15612,3970
100840,2013-12-26,15895,15943,15801,15896,6327
100840,2013-12-27,15612,16037,15612,15754,3287
100840,2013-12-30,15658,15801,15233,15802,5150
100840,2014-01-02,15801,15801,15422,15423,4867
100840,2014-01-03,15422,15422,15091,15234,5131
100840,2014-01-06,15328,15328,14760,14761,13768
100840,2014-01-07,14760,15043,14760,15045,4692
100840,2014-01-08,15091,15091,14855,14903,5220
100840,2014-01-09,14807,15043,14807,14950,8237
100840,2014-01-10,14855,15091,14855,15045,3280
100840,2014-01-13,15091,15281,14997,15139,5563
100840,2014-01-14,15233,15328,14902,15187,6100
100840,2014-01-15,15185,15185,14997,15139,3801
100840,2014-01-16,15185,15706,15185,15518,7351
100840,2014-01-17,15517,15612,15375,15470,2181
100840,2014-01-20,15422,15706,15328,15660,2151
100840,2014-01-21,15706,15706,15422,15470,4389
100840,2014-01-22,15470,15754,15470,15754,3211
100840,2014-01-23,15517,15754,15470,15612,2641
100840,2014-01-24,15470,15564,15328,15566,2830
100840,2014-01-27,15281,15422,15091,15281,4930
100840,2014-01-28,15185,15612,15185,15281,5320
100840,2014-01-29,15328,15801,15328,15754,4551
100840,2014-02-03,15706,15754,15517,15754,2850
100840,2014-02-04,15612,15612,15375,15612,2300
100840,2014-02-05,15658,15801,15564,15802,5560
100840,2014-02-06,15848,15895,15754,15802,2911
100840,2014-02-07,15895,15895,15658,15802,1540
100840,2014-02-10,15612,15943,15564,15660,8930
100840,2014-02-11,15706,15754,15612,15754,3960
100840,2014-02-12,15895,15895,15612,15802,6530
100840,2014-02-13,15801,15895,15754,15754,1800
100840,2014-02-14,15801,16132,15754,16039,2770
100840,2014-02-17,16037,16132,15754,16133,4421
100840,2014-02-18,16132,16368,15848,16227,5961
100840,2014-02-19,16037,16368,15990,16227,4900
100840,2014-02-20,16037,16227,15943,15943,1830
100840,2014-02-21,16274,16274,15801,15802,3988
100840,2014-02-24,15754,15754,15517,15518,3962
100840,2014-02-25,15801,15801,15612,15660,1690
100840,2014-02-26,15754,15895,15658,15754,3730
100840,2014-02-27,15895,15943,15612,15849,5593
100840,2014-02-28,15801,15895,15658,15896,2840
100840,2014-03-03,15895,15990,15564,15849,5430
100840,2014-03-04,15801,15848,15564,15660,5970
100840,2014-03-05,15612,15895,15612,15754,9495
100840,2014-03-06,15801,15848,15612,15707,4771
100840,2014-03-07,15658,15848,15517,15754,9460
100840,2014-03-10,15848,15990,15564,15802,13850
100840,2014-03-11,15801,15990,15754,15943,13746
100840,2014-03-12,16085,16085,15801,15943,6070
100840,2014-03-13,16037,16037,15801,15991,7190
100840,2014-03-14,15754,15895,15612,15802,6050
100840,2014-03-17,15801,15801,15470,15660,8004
100840,2014-03-18,15706,15754,15612,15754,8750
100840,2014-03-19,15848,15895,15658,15849,6821
100840,2014-03-20,15895,15943,15706,15896,3866
100840,2014-03-21,15990,16321,15848,16322,5381
100840,2014-03-24,16368,16368,16037,16322,6710
100840,2014-03-25,16321,16652,16179,16558,10529
100840,2014-03-26,16652,16842,16416,16843,10014
100840,2014-03-27,16842,16889,16558,16890,9210
100840,2014-03-28,16747,17031,16700,16985,12414
100840,2014-03-31,17315,17315,15801,16795,9778
100840,2014-04-01,17173,17173,16416,16512,10026
100840,2014-04-02,16463,16605,16368,16464,6950
100840,2014-04-03,16368,16605,16321,16512,6836
100840,2014-04-04,16368,16558,15517,15849,92788
100840,2014-04-07,15848,16179,15801,16085,16760
100840,2014-04-08,16085,16132,15943,16133,7180
100840,2014-04-09,16132,16274,16085,16227,9876
100840,2014-04-10,16274,16368,16132,16227,10131
100840,2014-04-11,16085,16274,16085,16181,12590
100840,2014-04-14,16132,16416,16085,16181,8355
100840,2014-04-15,16227,16368,16179,16322,5001
100840,2014-04-16,16321,16368,16085,16322,8755
100840,2014-04-17,16368,16416,16179,16322,4961
100840,2014-04-18,16368,16416,16227,16370,5810
100840,2014-04-21,16227,16510,16227,16464,6900
100840,2014-04-22,16368,16983,16368,16748,9400
100840,2014-04-23,16936,16936,16274,16275,7405
100840,2014-04-24,16179,16558,16179,16512,4697
100840,2014-04-25,16274,16368,16085,16322,3644
100840,2014-04-28,16132,16321,16132,16227,4750
100840,2014-04-29,16085,16368,16037,16039,11051
100840,2014-04-30,16037,16274,15943,16227,8400
100840,2014-05-02,16132,16274,15990,16085,5430
100840,2014-05-07,16085,16274,15990,15991,7850
100840,2014-05-08,15895,16179,15706,15802,8755
100840,2014-05-09,15706,15801,15470,15707,13973
100840,2014-05-12,15517,15754,15470,15660,7230
100840,2014-05-13,15658,16037,15564,15943,17601
100840,2014-05-14,15801,16037,15801,15943,12494
100840,2014-05-15,15990,16037,15801,15896,9525
100840,2014-05-16,15990,16037,15801,15943,9200
100840,2014-05-19,15943,16274,15943,16181,22570
100840,2014-05-20,16321,16321,15895,16133,7020
100840,2014-05-21,16179,16227,15943,16227,7700
100840,2014-05-22,16227,16463,16085,16370,7073
100840,2014-05-23,16463,16463,15990,15991,13109
100840,2014-05-26,16085,16179,15801,16133,14345
100840,2014-05-27,16132,16179,15895,16181,4630
100840,2014-05-28,16179,16179,15801,15849,13482
100840,2014-05-29,15848,15990,15801,15849,7370
100840,2014-05-30,16037,16037,15564,15612,10910
100840,2014-06-02,15612,15754,15470,15612,2739
100840,2014-06-03,15470,15848,15422,15849,8664
100840,2014-06-05,15895,15895,15517,15566,1753
100840,2014-06-09,15564,15658,15470,15470,5505
100840,2014-06-10,15517,15706,15470,15612,4949
100840,2014-06-11,15658,16227,15517,15991,12871
100840,2014-06-12,15848,16227,15754,16181,7653
100840,2014-06-13,16132,16132,15848,15896,3440
100840,2014-06-16,15754,15990,15658,15896,7347
100840,2014-06-17,15895,16085,15658,16085,6710
100840,2014-06-18,15801,15990,15706,15896,2875
100840,2014-06-19,15754,15848,15612,15612,4669
100840,2014-06-20,15564,15801,15564,15612,2212
100840,2014-06-23,15564,16132,15375,15849,16614
100840,2014-06-24,15801,16274,15706,16227,13295
100840,2014-06-25,16085,16085,15801,15802,4620
100840,2014-06-26,15801,15943,15612,15943,7567
100840,2014-06-27,15706,16037,15658,15754,8095
100840,2014-06-30,15706,15801,15612,15754,4416
100840,2014-07-01,15658,15990,15658,15802,6133
100840,2014-07-02,15848,15990,15706,15896,3651
100840,2014-07-03,15754,15990,15754,15896,3999
100840,2014-07-04,15990,15990,15754,15849,5124
100840,2014-07-07,15848,16132,15754,16085,10702
100840,2014-07-08,16037,16747,15895,16606,27616
100840,2014-07-09,16652,16794,16510,16654,6250
100840,2014-07-10,16936,16983,16510,16748,7210
100840,2014-07-11,16605,16747,16510,16700,3660
100840,2014-07-14,16794,16794,16416,16464,3901
100840,2014-07-15,16274,17362,16274,17268,30346
100840,2014-07-16,17410,17410,16983,17173,12635
100840,2014-07-17,17267,17267,16889,17079,9095
100840,2014-07-18,17220,17220,16842,16985,5177
100840,2014-07-21,17173,17173,16700,16795,3901
100840,2014-07-22,16747,17031,16558,16890,5554
100840,2014-07-23,16983,16983,16605,16795,5039
100840,2014-07-24,16747,16936,16510,16937,18221
100840,2014-07-25,16794,16936,16463,16843,9977
100840,2014-07-28,16842,16842,16179,16275,6851
100840,2014-07-29,16227,16416,15801,16370,7735
100840,2014-07-30,16321,16368,15801,15849,14823
100840,2014-07-31,15848,16274,15801,16085,10813
100840,2014-08-01,15848,16132,15848,16133,4951
100840,2014-08-04,15943,16510,15943,16370,6523
100840,2014-08-05,16416,16605,16179,16322,15712
100840,2014-08-06,16227,16700,16227,16558,14343
100840,2014-08-07,16510,16700,16368,16417,3654
100840,2014-08-08,16179,16558,16132,16322,5138
100840,2014-08-11,16321,16463,15895,16039,11376
100840,2014-08-12,16085,16747,15943,16748,12496
100840,2014-08-13,16747,16747,16227,16227,4048
100840,2014-08-14,16227,16605,16227,16464,11432
100840,2014-08-18,16558,16652,15943,16322,10242
100840,2014-08-19,16274,16416,16132,16370,3503
100840,2014-08-20,16368,16368,15943,15943,10144
100840,2014-08-21,16037,16368,15943,16370,7048
100840,2014-08-22,16368,16463,15990,16417,11651
100840,2014-08-25,16416,16558,16037,16558,8063
100840,2014-08-26,16605,16652,16132,16181,12710
100840,2014-08-27,16227,16652,16179,16558,12284
100840,2014-08-28,16558,16652,15895,16417,29018
100840,2014-08-29,16416,16463,16037,16085,14369
100840,2014-09-01,16179,16274,15754,15943,14728
100840,2014-09-02,15943,16085,15754,16085,11841
100840,2014-09-03,16085,16132,15848,15896,9565
100840,2014-09-04,15848,16037,15706,15754,18837
100840,2014-09-05,15848,15990,15754,15896,20572
100840,2014-09-11,15895,16132,15754,15849,14416
100840,2014-09-12,15848,16037,15754,15802,7807
100840,2014-09-15,15801,15990,15754,15849,7034
100840,2014-09-16,15848,16227,15848,16227,7960
100840,2014-09-17,16179,16463,16179,16275,4748
100840,2014-09-18,16368,16368,16037,16085,1696
100840,2014-09-19,16227,16368,16085,16370,4696
100840,2014-09-22,16368,16510,16132,16227,5314
100840,2014-09-23,16416,16416,16085,16133,7743
100840,2014-09-24,16132,16510,16132,16417,5425
100840,2014-09-25,16416,16558,16085,16181,3071
100840,2014-09-26,16463,16463,16179,16322,2903
100840,2014-09-29,16510,16652,16321,16417,15465
100840,2014-09-30,16416,16416,15848,16085,9737
100840,2014-10-01,16085,16179,15895,16039,4732
100840,2014-10-02,16132,16132,15754,15991,9306
100840,2014-10-06,16085,16085,15754,15802,4455
100840,2014-10-07,15990,15990,15564,15612,11184
100840,2014-10-08,15895,15895,15564,15612,3962
100840,2014-10-10,15564,15564,15139,15187,9115
100840,2014-10-13,15185,15233,14855,14903,9618
100840,2014-10-14,14902,14949,14524,14666,7059
100840,2014-10-15,14618,14855,14381,14382,12442
100840,2014-10-16,14334,14666,14287,14430,5542
100840,2014-10-17,14429,14666,14239,14288,13505
100840,2014-10-20,14334,14666,14193,14572,8967
100840,2014-10-21,14429,14524,14193,14524,9806
100840,2014-10-22,14570,14570,14381,14382,5233
100840,2014-10-23,14381,14666,14287,14666,7815
100840,2014-10-24,14570,14855,14334,14477,5857
100840,2014-10-27,14618,14618,14287,14477,6909
100840,2014-10-28,14334,14666,13956,14193,22796
100840,2014-10-29,14193,14666,14193,14619,4384
100840,2014-10-30,14476,14760,14334,14761,4844
100840,2014-10-31,14524,14760,14381,14714,5104
100840,2014-11-03,14429,14666,14287,14382,5542
100840,2014-11-04,14239,14570,13956,14477,7886
100840,2014-11-05,14429,15043,14334,14950,16956
100840,2014-11-06,15091,15091,14570,14761,10384
100840,2014-11-07,14949,15470,14902,15187,9673
100840,2014-11-10,15185,15422,15139,15139,17586
100840,2014-11-11,15091,15233,14902,14997,6069
100840,2014-11-12,14855,15139,14855,14950,7947
100840,2014-11-13,15422,15422,14902,15045,6418
100840,2014-11-14,15281,15281,14855,14997,13708
100840,2014-11-17,15043,15281,14902,15093,7698
